Word	Joy	Anger	Sadness	Fear	Disgust
tadeln	1.368399977684021	2.2451999187469482	1.5601999759674072	2.0887999534606934	1.5741000175476074
tafel	1.7725000381469727	1.2888000011444092	1.172700047492981	1.236299991607666	1.2681000232696533
tag	2.6101999282836914	1.2623000144958496	1.2242000102996826	1.2664999961853027	1.2099000215530396
tagung	1.538699984550476	1.500100016593933	1.242799997329712	1.347499966621399	1.3468999862670898
taifun	1.399399995803833	2.2751998901367188	1.5937999486923218	2.2662999629974365	1.5566999912261963
taktik	2.0957999229431152	1.454699993133545	1.2553999423980713	1.404099941253662	1.294100046157837
taktvoll	3.5039000511169434	1.2310999631881714	1.3071999549865723	1.2777999639511108	1.1705000400543213
talent	3.477299928665161	1.2854000329971313	1.2624000310897827	1.3873000144958496	1.187000036239624
taler	2.7021000385284424	1.2552000284194946	1.233299970626831	1.2619999647140503	1.2055000066757202
tampon	1.503499984741211	1.6230000257492065	1.2670999765396118	1.4106999635696411	1.4428000450134277
tandem	2.6019999980926514	1.3041000366210938	1.19159996509552	1.3417999744415283	1.208299994468689
tanne	2.9758999347686768	1.229200005531311	1.2776000499725342	1.2382999658584595	1.1971999406814575
tante	2.3420000076293945	1.2592999935150146	1.2127000093460083	1.246399998664856	1.2273000478744507
tanzen	3.3499999046325684	1.2918000221252441	1.2491999864578247	1.3905999660491943	1.1923999786376953
tapfer	3.16759991645813	1.2955000400543213	1.2339999675750732	1.3813999891281128	1.1960999965667725
tarif	1.4848999977111816	1.7770999670028687	1.3514000177383423	1.6216000318527222	1.4860999584197998
tarnen	1.4803999662399292	1.7992000579833984	1.3619999885559082	1.6447999477386475	1.4912999868392944
tarnung	1.5196000337600708	1.8660000562667847	1.4148999452590942	1.8776999711990356	1.4537999629974365
tasche	2.8696000576019287	1.2690000534057617	1.2347999811172485	1.2956000566482544	1.1955000162124634
tasse	2.215399980545044	1.2590999603271484	1.2066999673843384	1.2391999959945679	1.2354999780654907
taste	1.8557000160217285	1.3046000003814697	1.1746000051498413	1.2628999948501587	1.2604999542236328
tat	1.500499963760376	1.8625999689102173	1.4021999835968018	1.7971999645233154	1.4731999635696411
tätigkeit	2.3715999126434326	1.3624000549316406	1.2160999774932861	1.3528000116348267	1.2422000169754028
tatort	1.4248000383377075	2.0878000259399414	1.496500015258789	1.9616999626159668	1.5300999879837036
tatsache	1.6820000410079956	1.5198999643325806	1.2438000440597534	1.4048000574111938	1.3580000400543213
taub	1.219599962234497	2.3856000900268555	1.667799949645996	1.9471999406814575	1.697100043296814
taube	2.261899948120117	1.2616000175476074	1.2072999477386475	1.2450000047683716	1.232100009918213
tauchen	2.5550999641418457	1.2958999872207642	1.1993000507354736	1.3157000541687012	1.208799958229065
taufe	2.583699941635132	1.2800999879837036	1.2116999626159668	1.291599988937378	1.2089999914169312
taumel	1.719599962234497	1.6761000156402588	1.3524999618530273	1.7297999858856201	1.3774000406265259
taumeln	1.3898999691009521	2.051500082015991	1.457800030708313	1.7928999662399292	1.5612000226974487
teddy	3.384999990463257	1.2346999645233154	1.295699954032898	1.2753000259399414	1.1754000186920166
teil	1.8818000555038452	1.2798000574111938	1.177299976348877	1.2438000440597534	1.2547999620437622
teilen	2.7897000312805176	1.2826999425888062	1.2216999530792236	1.3121999502182007	1.1985000371932983
