Word	Joy	Anger	Sadness	Fear	Disgust
mosquito	1.3380999565124512	2.6321001052856445	2.283400058746338	2.7523999214172363	2.140500068664551
muco	1.2968000173568726	2.5576000213623047	2.2385001182556152	2.577699899673462	2.1324000358581543
lamacento	1.3431999683380127	2.530400037765503	2.195199966430664	2.6033999919891357	2.094099998474121
queque	2.337100028991699	1.4967000484466553	1.406499981880188	1.5760999917984009	1.4035999774932861
museu	2.1522998809814453	1.507200002670288	1.4013999700546265	1.568600058555603	1.4150999784469604
mutação	1.5550999641418457	2.155400037765503	1.8739999532699585	2.257999897003174	1.8602999448776245
místico	2.4031999111175537	1.5454000234603882	1.4368000030517578	1.6518000364303589	1.427899956703186
nu	2.4719998836517334	1.7958999872207642	1.6069999933242798	1.985200047492981	1.5779000520706177
nome	1.8789000511169434	1.6641000509262085	1.4930000305175781	1.7381000518798828	1.5219000577926636
narcótico	1.1405999660491943	2.84879994392395	2.562299966812134	2.8643999099731445	2.3408000469207764
desagradável	1.1378999948501587	3.0	2.75819993019104	3.1054000854492188	2.4268999099731445
natural	2.5689001083374023	1.4330999851226807	1.402400016784668	1.507599949836731	1.3702000379562378
agulha	1.4172999858856201	2.3736000061035156	2.0555999279022217	2.439500093460083	2.004199981689453
negligência	1.089400053024292	3.038800001144409	2.7734999656677246	3.1445000171661377	2.436199903488159
nervoso	1.4049999713897705	3.0035998821258545	2.6184000968933105	3.2881999015808105	2.272700071334839
neurótico	1.2452000379562378	2.8289999961853027	2.478300094604492	2.9611001014709473	2.2534000873565674
notícias	1.955899953842163	1.9249999523162842	1.690600037574768	2.06469988822937	1.6898000240325928
simpático	3.3017001152038574	1.4531999826431274	1.4873000383377075	1.6060999631881714	1.3783999681472778
mamilo	2.1410999298095703	1.7788000106811523	1.582900047302246	1.9191999435424805	1.5819000005722046
ruidoso	1.2997000217437744	2.7191998958587646	2.3666000366210938	2.8505001068115234	2.1923999786376953
